id,category,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,cityname,state,latitude,longitude,source
5664597224,housing/rent/apartment,"AC,Internet Access,Patio/Deck,Pool",2,2,USD,No,Thumbnail,"Cats,Dogs",825,825,Monthly,810,San Marcos,TX,29.8831,-97.945,RentLingo
5664596631,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,"Cats,Dogs",775,775,Monthly,840,West Columbia,SC,33.9612,-81.1134,RentLingo
5664596507,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,"Cats,Dogs",795,795,Monthly,504,Greenville,SC,34.8583,-82.3915,RentLingo
5664594714,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,No,1200,1200,Monthly,367,Portland,OR,45.5091,-122.6449,RentLingo
5664594488,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",2875,2875,Monthly,800,San Diego,CA,32.7876,-117.1265,RentLingo
5664583444,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,"Cats,Dogs",2400,2400,Monthly,1360,Arcadia,CA,34.1326,-118.0373,RentLingo
5664579932,housing/rent/apartment,Parking,1,3,USD,No,Thumbnail,Cats,1509,1509,Monthly,960,Madison,WI,43.0724,-89.4003,RentLingo
5664579808,housing/rent/apartment,"Cable or Satellite,Internet Access,Parking,Refrigerator",1,3,USD,No,Thumbnail,Cats,1300,1300,Monthly,900,Columbus,OH,39.9974,-82.9829,RentLingo
5664579384,housing/rent/apartment,"Cable or Satellite,Dishwasher,Parking,Refrigerator,Storage",1,1,USD,No,Thumbnail,No,1195,1195,Monthly,693,Minneapolis,MN,44.9855,-93.3023,RentLingo
5664579369,housing/rent/apartment,"Cable or Satellite,Internet Access,Parking,Refrigerator,Storage",1,1,USD,No,Thumbnail,Cats,925,925,Monthly,575,Minneapolis,MN,44.9855,-93.3023,RentLingo
5664579081,housing/rent/apartment,"Parking,Patio/Deck",1,3,USD,No,Thumbnail,"Cats,Dogs",1648,1648,Monthly,1098,Chicago,IL,41.8625,-87.6825,RentLingo
5664578371,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,625,625,Monthly,550,Ogden,IA,42.0393,-94.0292,RentLingo
5664578355,housing/rent/apartment,Dishwasher,1,2,USD,No,Thumbnail,No,700,700,Monthly,814,Ames,IA,42.0259,-93.6516,RentLingo
5664577919,housing/rent/apartment,"Dishwasher,Fireplace,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,1,USD,No,Thumbnail,Cats,745,745,Monthly,1078,Green Bay,WI,44.5099,-88.0178,RentLingo
5664577847,housing/rent/apartment,"Parking,Patio/Deck,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",1649,1649,Monthly,631,Chicago,IL,41.8625,-87.6825,RentLingo
5664577494,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Internet Access,Patio/Deck,Pool,Refrigerator",1,3,USD,No,Thumbnail,"Cats,Dogs",1145,1145,Monthly,481,Plano,TX,33.0476,-96.7467,RentLingo
5664577209,housing/rent/apartment,Pool,1,1,USD,No,Thumbnail,No,450,450,Monthly,200,Phoenix,AZ,33.5178,-112.0848,RentLingo
5664576637,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage",1,1,USD,No,Thumbnail,Cats,1145,1145,Monthly,750,West Saint Paul,MN,44.9142,-93.0954,RentLingo
5664576109,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",1188,1188,Monthly,497,Charlotte,NC,35.2016,-80.8124,RentLingo
5664575334,housing/rent/apartment,Pool,1,1,USD,No,Thumbnail,No,700,700,Monthly,250,Baltimore,MD,39.3191,-76.6126,RentLingo
5664574862,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Patio/Deck,Pool,Refrigerator",1,3,USD,No,Thumbnail,"Cats,Dogs",1670,1670,Monthly,562,Oxon Hill,MD,38.8077,-76.9886,RentLingo
5664571532,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,700,700,Monthly,250,Centennial,CO,39.6041,-104.8594,RentLingo
5664571084,housing/rent/apartment,"Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Refrigerator",1,1,USD,No,Thumbnail,No,900,900,Monthly,700,Kansas City,KS,39.1103,-94.702,RentLingo
5664570019,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",1225,1225,Monthly,351,Portland,OR,45.5091,-122.6449,RentLingo
5664569356,housing/rent/apartment,Dishwasher,1,1,USD,No,Thumbnail,No,872,872,Monthly,705,San Antonio,TX,29.4624,-98.5253,RentLingo
5664568375,housing/rent/apartment,"Cable or Satellite,Dishwasher,Parking,Refrigerator,Storage",1,2,USD,No,Thumbnail,"Cats,Dogs",859,859,Monthly,950,Cincinnati,OH,39.1679,-84.4933,RentLingo
5664597952,housing/rent/apartment,Unknown,2,3,USD,No,Thumbnail,"Cats,Dogs",1750,1750,Monthly,1874,Ridgecrest,CA,35.6241,-117.6882,RentLingo
5664597874,housing/rent/apartment,Unknown,1,3,USD,No,Thumbnail,"Cats,Dogs",980,980,Monthly,551,Lawrence,KS,38.9571,-95.2657,RentLingo
5664597813,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",1460,1460,Monthly,982,Golden Valley,MN,44.9776,-93.3594,RentLingo
5664597561,housing/rent/apartment,Unknown,2,3,USD,No,Thumbnail,"Cats,Dogs",1400,1400,Monthly,1350,Tuscaloosa,AL,33.1932,-87.5349,RentLingo
5664596920,housing/rent/apartment,Unknown,2.5,3,USD,No,Thumbnail,"Cats,Dogs",2700,2700,Monthly,2400,Red Bluff,CA,40.1778,-122.2598,RentLingo
5664596859,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,Cats,1095,1095,Monthly,650,Houston,TX,29.7714,-95.4343,RentLingo
5664596798,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",750,750,Monthly,603,Cedar Falls,IA,42.5286,-92.4509,RentLingo
5664594951,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,"Cats,Dogs",1270,1270,Monthly,871,Austin,TX,30.3054,-97.7497,RentLingo
5664594456,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",925,925,Monthly,410,Austin,TX,30.3054,-97.7497,RentLingo
5664592535,housing/rent/apartment,Unknown,0,1,USD,No,Thumbnail,"Cats,Dogs",650,650,Monthly,600,Rockford,IL,42.2641,-89.0692,RentLingo
5664590167,housing/rent/apartment,Unknown,2.5,3,USD,No,Thumbnail,"Cats,Dogs",1695,1695,Monthly,1315,Vancouver,WA,45.6558,-122.5888,RentLingo
5664590156,housing/rent/apartment,"Dishwasher,Parking,Pool",2,3,USD,No,Thumbnail,"Cats,Dogs",1676,1676,Monthly,1400,Austin,TX,30.3054,-97.7497,RentLingo
5664579802,housing/rent/apartment,"Dishwasher,Parking",1,3,USD,No,Thumbnail,No,1595,1595,Monthly,750,Madison,WI,43.0724,-89.4003,RentLingo
5664579767,housing/rent/apartment,"Dishwasher,Parking,Patio/Deck,Pool,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",800,800,Monthly,588,Saint Louis,MO,38.6274,-90.304,RentLingo
5664579626,housing/rent/apartment,"Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Playground,Pool,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",1599,1599,Monthly,1212,Plymouth,MN,45.0201,-93.4623,RentLingo
5664578065,housing/rent/apartment,"Cable or Satellite,Parking,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",895,895,Monthly,718,Arlington,TX,32.7025,-97.1196,RentLingo
5664574698,housing/rent/apartment,Parking,1,1,USD,No,Thumbnail,"Cats,Dogs",1319,1319,Monthly,688,Hyattsville,MD,38.9633,-76.9375,RentLingo
5664574156,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Parking,Pool,Refrigerator,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",1515,1515,Monthly,672,Chula Vista,CA,32.6197,-117.0226,RentLingo
5664574105,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,750,750,Monthly,215,Riverview,FL,27.8492,-82.3155,RentLingo
5664572532,housing/rent/apartment,Dishwasher,1,1,USD,No,Thumbnail,No,1000,1000,Monthly,678,San Antonio,TX,29.4624,-98.5253,RentLingo
5664571395,housing/rent/apartment,"Parking,Storage",1,2,USD,No,Thumbnail,No,875,875,Monthly,418,Kansas City,MO,39.0744,-94.5521,RentLingo
5664571238,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Gated,Golf,Internet Access,Parking,Patio/Deck,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",900,900,Monthly,751,Kansas City,MO,39.0744,-94.5521,RentLingo
5664571178,housing/rent/apartment,"Cable or Satellite,Dishwasher,Garbage Disposal,Gated,Patio/Deck,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",1399,1399,Monthly,980,Kansas City,MO,39.0744,-94.5521,RentLingo
5664571158,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",775,775,Monthly,670,Kansas City,MO,39.0744,-94.5521,RentLingo
5664571127,housing/rent/apartment,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",775,775,Monthly,800,Kansas City,MO,39.0744,-94.5521,RentLingo
5664569150,housing/rent/apartment,"Clubhouse,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",915,915,Monthly,634,San Antonio,TX,29.4624,-98.5253,RentLingo
5664568978,housing/rent/apartment,Dishwasher,1,1,USD,No,Thumbnail,No,930,930,Monthly,680,New Braunfels,TX,29.7398,-98.1021,RentLingo
5664568469,housing/rent/apartment,"Dishwasher,Parking,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",1055,1055,Monthly,650,Cincinnati,OH,39.1679,-84.4933,RentLingo
5664568452,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Refrigerator",2,4,USD,No,Thumbnail,No,3240,3240,Monthly,1470,Cincinnati,OH,39.1679,-84.4933,RentLingo
5664566943,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Playground,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",649,649,Monthly,850,Jeffersonville,IN,38.304,-85.7388,RentLingo
5664598216,housing/rent/apartment,Unknown,3.5,2,USD,No,Thumbnail,"Cats,Dogs",5350,5350,Monthly,2283,Encinitas,CA,33.0534,-117.266,RentLingo
5664598088,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,No,1550,1550,Monthly,900,Atlanta,GA,33.7848,-84.3922,RentLingo
5664597922,housing/rent/apartment,Unknown,3.5,5,USD,No,Thumbnail,"Cats,Dogs",1895,1895,Monthly,2379,Yukon,OK,35.4975,-97.7329,RentLingo
5664597515,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,"Cats,Dogs",930,930,Monthly,956,Johnston,IA,41.6828,-93.7077,RentLingo
5664597437,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,No,1100,1100,Monthly,1350,Baton Rouge,LA,30.4415,-91.1012,RentLingo
5664597091,housing/rent/apartment,Unknown,1.5,3,USD,No,Thumbnail,No,1150,1150,Monthly,1024,Angleton,TX,29.1696,-95.4243,RentLingo
5664597028,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",1350,1350,Monthly,512,Minneapolis,MN,44.9855,-93.3023,RentLingo
5664596923,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",1595,1595,Monthly,483,Valley Village,CA,34.1656,-118.3916,RentLingo
5664595861,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,Cats,1250,1250,Monthly,770,Goffstown,NH,43.0592,-71.5794,RentLingo
5664594602,housing/rent/apartment,Unknown,2.5,3,USD,No,Thumbnail,No,1895,1895,Monthly,1833,Henderson,NV,36.0516,-115.0235,RentLingo
5664594514,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",950,950,Monthly,604,Tuscaloosa,AL,33.1932,-87.5349,RentLingo
5664594317,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",979,979,Monthly,692,Austin,TX,30.3054,-97.7497,RentLingo
5664594126,housing/rent/apartment,Unknown,1.5,2,USD,No,Thumbnail,"Cats,Dogs",1600,1600,Monthly,1000,Charleston,SC,32.8113,-79.9947,RentLingo
5664592672,housing/rent/apartment,"Patio/Deck,Refrigerator,Storage",2,3,USD,No,Thumbnail,"Cats,Dogs",1725,1725,Monthly,2166,Arlington,TX,32.7025,-97.1196,RentLingo
5664585003,housing/rent/apartment,Unknown,1,3,USD,No,Thumbnail,"Cats,Dogs",1045,1045,Monthly,912,Hazelwood,MO,38.7677,-90.388,RentLingo
5664583648,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,Dogs,1400,1400,Monthly,886,Durham,NC,35.9907,-78.9074,RentLingo
5664583426,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,No,615,615,Monthly,500,Champaign,IL,40.1145,-88.2723,RentLingo
5664583414,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,No,1035,1035,Monthly,930,Washington,UT,37.1329,-113.5097,RentLingo
5664579890,housing/rent/apartment,Unknown,3,4,USD,No,Thumbnail,"Cats,Dogs",1799,1799,Monthly,2157,Charlotte,NC,35.2016,-80.8124,RentLingo
5664579601,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Fireplace,Parking,Pool,Refrigerator,Storage",2,2,USD,No,Thumbnail,"Cats,Dogs",4145,4145,Monthly,1524,Pasadena,CA,34.1549,-118.1275,RentLingo
5664579551,housing/rent/apartment,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator,Storage",2,3,USD,No,Thumbnail,"Cats,Dogs",1349,1349,Monthly,1656,Charlotte,NC,35.2016,-80.8124,RentLingo
5664579111,housing/rent/apartment,"Clubhouse,Dishwasher,Elevator,Garbage Disposal,Parking,Pool,Refrigerator",1,1,USD,No,Thumbnail,No,1475,1475,Monthly,700,Hopkins,MN,44.937,-93.4394,RentLingo
5664578984,housing/rent/apartment,"Dishwasher,Fireplace,Parking,Patio/Deck,Refrigerator,Storage",2,4,USD,No,Thumbnail,Cats,3400,3400,Monthly,990,Madison,WI,43.0724,-89.4003,RentLingo
5664577828,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,"Cats,Dogs",1009,1009,Monthly,470,Chicago,IL,41.8625,-87.6825,RentLingo
5664577738,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,695,695,Monthly,250,Summit,IL,41.7834,-87.8099,RentLingo
5664576197,housing/rent/apartment,"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Patio/Deck,Playground,Pool,Refrigerator,Storage,Tennis",1,3,USD,No,Thumbnail,"Cats,Dogs",775,775,Monthly,575,Carrboro,NC,35.9126,-79.0796,RentLingo
5664575839,housing/rent/apartment,"Dishwasher,Fireplace,Garbage Disposal",2,3,USD,No,Thumbnail,"Cats,Dogs",1399,1399,Monthly,1298,Spring,TX,30.0871,-95.4685,RentLingo
5664574932,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Internet Access,Patio/Deck,Pool,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",825,825,Monthly,690,Houston,TX,29.7714,-95.4343,RentLingo
5664572967,housing/rent/apartment,"Clubhouse,Dishwasher,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,1,USD,No,Thumbnail,No,1582,1582,Monthly,845,Atlanta,GA,33.7848,-84.3922,RentLingo
5664571831,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,1415,1415,Monthly,400,San Rafael,CA,37.9917,-122.5247,RentLingo
5664571737,housing/rent/apartment,Pool,1,1,USD,No,Thumbnail,No,1345,1345,Monthly,450,Fontana,CA,34.0985,-117.466,RentLingo
5664571511,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Patio/Deck,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",1075,1075,Monthly,860,Kansas City,MO,39.0744,-94.5521,RentLingo
5664571457,housing/rent/apartment,"Dishwasher,Patio/Deck,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",880,880,Monthly,562,Kansas City,MO,39.0744,-94.5521,RentLingo
5664571434,housing/rent/apartment,"Cable or Satellite,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",1,1,USD,No,Thumbnail,No,700,700,Monthly,700,Overland Park,KS,38.9259,-94.6916,RentLingo
5664571327,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",815,815,Monthly,629,Blue Springs,MO,39.0146,-94.2843,RentLingo
5664570238,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,895,895,Monthly,250,Commerce City,CO,39.8312,-104.8942,RentLingo
5664569258,housing/rent/apartment,Dishwasher,1,1,USD,No,Thumbnail,No,835,835,Monthly,725,San Antonio,TX,29.4624,-98.5253,RentLingo
5664569253,housing/rent/apartment,Dishwasher,1,1,USD,No,Thumbnail,No,899,899,Monthly,671,San Antonio,TX,29.4624,-98.5253,RentLingo
5664569075,housing/rent/apartment,"Clubhouse,Washer Dryer",1,1,USD,No,Thumbnail,No,1010,1010,Monthly,690,San Antonio,TX,29.4624,-98.5253,RentLingo
5664567950,housing/rent/apartment,"Dishwasher,Fireplace,Refrigerator",2,3,USD,No,Thumbnail,"Cats,Dogs",1775,1775,Monthly,1890,Hendersonville,TN,36.3127,-86.607,RentLingo
5664566981,housing/rent/apartment,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",730,730,Monthly,750,Louisville,KY,38.2009,-85.6999,RentLingo
5664566975,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Parking,Playground,Pool,Refrigerator,Storage",2,2,USD,No,Thumbnail,"Cats,Dogs",775,775,Monthly,850,Louisville,KY,38.2009,-85.6999,RentLingo
5664597557,housing/rent/apartment,Parking,1,2,USD,No,Thumbnail,"Cats,Dogs",1025,1025,Monthly,817,Saint Louis,MO,38.6274,-90.304,RentLingo
5664597356,housing/rent/apartment,"AC,Gated,Parking,Washer Dryer",2,3,USD,No,Thumbnail,"Cats,Dogs",1850,1850,Monthly,2196,San Antonio,TX,29.4624,-98.5253,RentLingo
5664597326,housing/rent/apartment,Unknown,3,5,USD,No,Thumbnail,"Cats,Dogs",2495,2495,Monthly,2878,Lexington,SC,33.9531,-81.2381,RentLingo
5664597182,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,800,800,Monthly,822,Fargo,ND,46.8608,-96.8096,RentLingo
5664597042,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,"Cats,Dogs",350,350,Monthly,644,Columbus,GA,32.4846,-84.9356,RentLingo
5664596937,housing/rent/apartment,"Parking,Storage",2,4,USD,No,Thumbnail,No,3750,3750,Monthly,1400,Santa Cruz,CA,36.9873,-122.016,RentLingo
5664596414,housing/rent/apartment,Unknown,2.5,3,USD,No,Thumbnail,"Cats,Dogs",2595,2595,Monthly,2850,Reno,NV,39.5197,-119.8342,RentLingo
5664594957,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,"Cats,Dogs",1175,1175,Monthly,906,Austin,TX,30.3054,-97.7497,RentLingo
5664590714,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,No,2250,2250,Monthly,1197,El Cajon,CA,32.7994,-116.9256,RentLingo
5664581604,housing/rent/apartment,Refrigerator,1,2,USD,No,Thumbnail,"Cats,Dogs",900,900,Monthly,1000,Pittsburgh,PA,40.4448,-79.9725,RentLingo
5664580008,housing/rent/apartment,"Dishwasher,Elevator,Fireplace,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage",2,2,USD,No,Thumbnail,"Cats,Dogs",1995,1995,Monthly,1498,Verona,WI,42.9908,-89.5684,RentLingo
5664579076,housing/rent/apartment,Patio/Deck,1,2,USD,No,Thumbnail,"Cats,Dogs",1365,1365,Monthly,631,Chicago,IL,41.8625,-87.6825,RentLingo
5664578772,housing/rent/apartment,"Cable or Satellite,Internet Access,Parking,Refrigerator,Storage",1,1,USD,No,Thumbnail,Cats,845,845,Monthly,520,Milwaukee,WI,43.0531,-87.9659,RentLingo
5664578221,housing/rent/apartment,"Dishwasher,Parking,Patio/Deck,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",820,820,Monthly,694,Ames,IA,42.0259,-93.6516,RentLingo
5664577852,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,1220,1220,Monthly,485,Chicago,IL,41.8625,-87.6825,RentLingo
5664576916,housing/rent/apartment,Parking,1,2,USD,No,Thumbnail,"Cats,Dogs",1695,1695,Monthly,1189,Madison,WI,43.0724,-89.4003,RentLingo
5664576184,housing/rent/apartment,Unknown,2,3,USD,No,Thumbnail,"Cats,Dogs",1449,1449,Monthly,1440,Huntersville,NC,35.414,-80.8526,RentLingo
5664574920,housing/rent/apartment,"Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",560,560,Monthly,500,Houston,TX,29.9473,-95.3949,RentLingo
5664574343,housing/rent/apartment,"Cable or Satellite,Dishwasher,Internet Access,Patio/Deck,Playground,Pool,Refrigerator",2,4,USD,No,Thumbnail,"Cats,Dogs",1822,1822,Monthly,1417,Des Moines,WA,47.4081,-122.3162,RentLingo
5664573818,housing/rent/apartment,"Dishwasher,Refrigerator",2,4,USD,No,Thumbnail,"Cats,Dogs",1549,1549,Monthly,1501,Saint Petersburg,FL,27.7873,-82.6772,RentLingo
5664570103,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,View",1,1,USD,No,Thumbnail,"Cats,Dogs",1230,1230,Monthly,700,Centennial,CO,39.6041,-104.8594,RentLingo
5664570084,housing/rent/apartment,"Dishwasher,Parking,Refrigerator",1,2,USD,No,Thumbnail,"Cats,Dogs",835,835,Monthly,777,Thornton,CO,39.8895,-104.9641,RentLingo
5664597955,housing/rent/apartment,Unknown,2,3,USD,No,Thumbnail,Cats,3400,3400,Monthly,1700,Chicago,IL,41.8625,-87.6825,RentLingo
5664597852,housing/rent/apartment,Unknown,2,4,USD,No,Thumbnail,No,1900,1900,Monthly,1800,Lewes,DE,38.7258,-75.1742,RentLingo
5664597270,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,895,895,Monthly,750,Royal Oak,MI,42.5067,-83.1545,RentLingo
5664597151,housing/rent/apartment,Unknown,1.5,2,USD,No,Thumbnail,No,2400,2400,Monthly,1400,Scarborough,ME,43.585,-70.3706,RentLingo
5664596818,housing/rent/apartment,Unknown,2,3,USD,No,Thumbnail,"Cats,Dogs",1650,1650,Monthly,1461,Riverview,FL,27.8492,-82.3155,RentLingo
5664596688,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,"Cats,Dogs",2450,2450,Monthly,1100,Orange,CA,33.8,-117.8367,RentLingo
5664595882,housing/rent/apartment,Unknown,2.5,3,USD,No,Thumbnail,No,1595,1595,Monthly,2270,Mustang,OK,35.3892,-97.7313,RentLingo
5664594837,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,No,729,729,Monthly,730,Kansas City,MO,39.2593,-94.571,RentLingo
5664594452,housing/rent/apartment,Alarm,1,1,USD,No,Thumbnail,Dogs,925,925,Monthly,425,Austin,TX,30.3054,-97.7497,RentLingo
5664590026,housing/rent/apartment,Unknown,2,2,USD,No,Thumbnail,No,880,880,Monthly,950,Ames,IA,42.0259,-93.6516,RentLingo
5664581458,housing/rent/apartment,"Dishwasher,Parking,Pool,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",635,635,Monthly,672,Lynchburg,VA,37.3961,-79.1892,RentLingo
5664580701,housing/rent/apartment,"Dishwasher,Parking,Refrigerator",2,2,USD,No,Thumbnail,Dogs,1450,1450,Monthly,1632,Taylor,TX,30.5759,-97.4167,RentLingo
5664579922,housing/rent/apartment,"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",1615,1615,Monthly,952,Madison,WI,43.0724,-89.4003,RentLingo
5664579778,housing/rent/apartment,"Parking,Patio/Deck",1,4,USD,No,Thumbnail,No,1699,1699,Monthly,1500,Milwaukee,WI,43.0531,-87.9659,RentLingo
5664579356,housing/rent/apartment,"Cable or Satellite,Dishwasher,Parking,Patio/Deck,Playground,Refrigerator,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",999,999,Monthly,660,West Saint Paul,MN,44.9142,-93.0954,RentLingo
5664579042,housing/rent/apartment,Unknown,1,2,USD,No,Thumbnail,No,1248,1248,Monthly,500,Saint Paul,MN,44.9405,-93.1027,RentLingo
5664578394,housing/rent/apartment,"Dishwasher,Patio/Deck",2,3,USD,No,Thumbnail,"Cats,Dogs",1675,1675,Monthly,1593,Ames,IA,42.0259,-93.6516,RentLingo
5664577001,housing/rent/apartment,Parking,1,4,USD,No,Thumbnail,"Cats,Dogs",1475,1475,Monthly,972,Madison,WI,43.0724,-89.4003,RentLingo
5664576910,housing/rent/apartment,"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Luxury,Parking,Patio/Deck,Pool,Refrigerator,View",1,3,USD,No,Thumbnail,"Cats,Dogs",1365,1365,Monthly,802,Madison,WI,43.0724,-89.4003,RentLingo
5664576891,housing/rent/apartment,"Dishwasher,Parking,Refrigerator,Storage",1,2,USD,No,Thumbnail,Cats,1455,1455,Monthly,770,Madison,WI,43.0724,-89.4003,RentLingo
5664576270,housing/rent/apartment,Unknown,2,4,USD,No,Thumbnail,"Cats,Dogs",1649,1649,Monthly,1842,Clayton,NC,35.6101,-78.4715,RentLingo
5664574390,housing/rent/apartment,"Cable or Satellite,Dishwasher,Gated,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1,1,USD,No,Thumbnail,"Cats,Dogs",1693,1693,Monthly,719,Issaquah,WA,47.5481,-122.0471,RentLingo
5664572343,housing/rent/apartment,"Dishwasher,Refrigerator",1,1,USD,No,Thumbnail,"Cats,Dogs",3395,3395,Monthly,541,San Francisco,CA,37.7599,-122.4379,RentLingo
5664570338,housing/rent/apartment,Unknown,1,1,USD,No,Thumbnail,Cats,950,950,Monthly,500,San Marcos,TX,29.8831,-97.945,RentLingo
5664569486,housing/rent/apartment,Dishwasher,1,1,USD,No,Thumbnail,No,1120,1120,Monthly,778,San Antonio,TX,29.4624,-98.5253,RentLingo
